rowid,sku,producto,proveedor,marca,precio_sin_iva,pmp_sin_iva,ganancia_moneda_nacional,margen_porcentaje,stock_total
90986,2912224552,"GUITARRA JACKSON JS1X DK, MINION, AH FB - PAVO PURPLE",FENDER,JACKSON,4309.48276000,3038.31000000,1271.17276000,29.497107444050,2
89198,"SNIPER X RED","BARRA CON 6 LASSER ROJOS, 500 MWR X 6 ALIEN PRO","QUALITY LIGHTS","ALIEN PRO",5284.48276000,4012.93300000,1271.54976000,24.061953037765,8
91717,0974221540,"GUITARRA FENDER CA STD REDONDO CE IPG FRD",FENDER,FENDER,4309.48000000,3034.77000000,1274.71000000,29.579206772047,1
90360,2603,"SPD100 PAR DE PERCUSION CON PANTALLA SOUNDKING",ENTRERPRICE,SOUNDKING,4343.91379000,3067.47583333,1276.43795667,29.384514020708,14
79786,IABEHNX46000,"AMPLIFICADOR BEHRINGER PODR NX4-6000",INOVAUDIO,BEHRINGER,8800.19828000,7522.18103000,1278.01725000,14.522596074960,1
81067,IPHEAMC52BVSB,"CONGA HEADLINER JGO MOD. MC-52 (BURST)",GONHER,HEADLINER,9716.06034000,8428.61000000,1287.45034000,13.250744591403,1
87357,0378000500,"SQUIER AFFINITY STRAT LAUREL 3-COLOR SUNBURST",FENDER,SQUIER,5171.55172000,3882.78000000,1288.77172000,24.920406674382,1
82914,0378200502,"GUITARRA FENDER TELE. LRL. WPG. LAKE PLACID BLUE",FENDER,SQUIER,5171.55172000,3882.78000000,1288.77172000,24.920406674382,1
82923,0378003502,"SQUIER AFFINITY STRAT MAPLE BLACK PICKGUARD LAKE PLACID BLUE BODY",FENDER,SQUIER,5171.55172000,3882.78000000,1288.77172000,24.920406674382,2
86816,0378002506,"SQUIER AFFINITY STRAT MAPLE BLACK",FENDER,SQUIER,5171.55172000,3882.78000000,1288.77172000,24.920406674382,3
82924,0378203550,"GUITARRA ELEC. FENDER TELE MN BPG BTB",FENDER,SQUIER,5171.55172000,3882.78000000,1288.77172000,24.920406674382,2
86640,0378213550,"GUITARRA FENDER SQUIER AFF TELEC. BPG BTB",FENDER,SQUIER,5171.55172000,3882.78000000,1288.77172000,24.920406674382,1
86638,0378203500,"GUITARRA ELÉCTRICA SQUIER AFF SUNBURST",FENDER,SQUIER,5171.55172000,3882.78000000,1288.77172000,24.920406674382,3
81245,ICFISPROLBT500,"COMBO FISHMAN P/GTR LOUDBOX MINI BLUETOO",GONHER,FISHMAN,9832.89655000,8544.01724000,1288.87931000,13.107829452350,1
88815,GA-4012-MAHOGANY-BK-Q,"GUITARRA ELECTROACÚSTICA BAMBOO GA-4012-MAHOGANY-BK-Q 12 CUERDAS DOCEROLA CON FUNDA (BRIDGE DOCTOR)",BAMBOO,BAMBOO,4651.42241000,3361.46547392,1289.95693608,27.732526147416,25
88906,TR-6S,"CAJA DE RITMOS ROLAND TR-6S RHYTM PERFORMER",ROLAND,ROLAND,6883.24138000,5592.14839525,1291.09298475,18.757049382307,2
31730,2380100000,"AMPLI FENDER BAJO RUMBLE 210 CABINET V3 (AMP)",FENDER,FENDER,7565.31897000,6268.91000000,1296.40897000,17.136210318968,1
87891,CMG-12XU,"MEZCLADORA ANALOGA 12 CANALES CON EFECTO",YAMAHA,YAMAHA,7319.05172000,6020.16000000,1298.89172000,17.746721429098,3
27993,1302N,"ACORDEON TECLAS NEGRO 2512 HILL 4 VOCES FARINELLI",LEMUS,FARINELLI,5639.27586000,4339.25000000,1300.02586000,23.053063766950,2
28989,SLSX010,"SAXOFON ALTO Eb NIQUELADO SILVERTONE",LEMUS,SILVERTONE,6759.27586000,5457.00000000,1302.27586000,19.266499651340,3
86393,0378602500,"BAJO ELÉCTRICO . FENDER Affinity Series® Jazz Bass",FENDER,SQUIER,5651.63793000,4347.42000000,1304.21793000,23.076813238105,2
88356,0371720003,"PAQUETE FENDER STRATOCASTER 2TS 10G 120V",FENDER,FENDER,5686.20690000,4374.09000000,1312.11690000,23.075433642768,3
88384,0371720006,"PAQUETE FENDER STRAT BLK 10G 120V",FENDER,FENDER,5686.31897000,4374.09000000,1312.22897000,23.076949726582,4
89751,3001146,"BATERIA TAMA ''STAGESTAR'' DE 5 PZAS. VERDE BRILLANTE CON ATRILES, ASIENTO Y PLATILLOS",VEERKAMP,TAMA,11635.13793000,10318.25000000,1316.88793000,11.318197841081,1
89181,04525,"SISTEMA DE AUDIO. NOVA 12 MOD - BCN026 VAMAV","MASSIVE ELECTRONICA HOME",VAMAV,4840.42241000,3516.37930000,1324.04311000,27.353875299491,3
88758,GLXD24+/SM58-Z3,"MICROFONO INALAMBRICO SHURE",REPRESENTACIONES,SHURE,10501.50862000,9175.68000000,1325.82862000,12.625125284142,2
30735,IABEHF1220D,"BAFLE BEHRINGER MONITOR MOD. F1220D",INOVAUDIO,BEHRINGER,6409.48276000,5080.78666667,1328.69609333,20.730160967466,6
30700,IABEHB112D,"BAFLE BEHRINGER C/PODER MOD. B112D",INOVAUDIO,BEHRINGER,6706.89655000,5375.77000000,1331.12655000,19.847131084794,6
27970,CNAC028,"ACORDEON TECLAS BANDERA 2512 HILL 4 VOCES C1302B CENTURY",LEMUS,CENTURY,5671.21552000,4339.25000000,1331.96552000,23.486420420855,2
9621,8213252,"GUIT. EACUST. IBANEZ NGA. PF15ECE-BK",VEERKAMP,IBANEZ,6635.82759000,5299.79000000,1336.03759000,20.133699555627,1
90581,GO-88PX,"PIANO DIGITAL GO-88PX ROLAND",ROLAND,ROLAND,5529.56897000,4192.30000000,1337.26897000,24.183964017000,1
77572,ISSGRAVENGERBLK,"GUITARRA SGR BY SCHECTER AVENGER NEGRO",GONHER,SGR,5258.75862000,3920.33393500,1338.42468500,25.451342830411,2
29172,SLTB001,"TROMBON DE EMBOLOS EN DO LAQUEADO SSL-910L SILVERTONE",LEMUS,SILVERTONE,6504.32759000,5163.75000000,1340.57759000,20.610548461013,3
87894,CDBR10,"ALTAVOZ ACTIVO 10 700W",YAMAHA,YAMAHA,8556.20690000,7213.44000000,1342.76690000,15.693483288722,1
78428,IABEHKM1700,"AMPLIFICADOR BEHRINGER PODER KM1700",INOVAUDIO,BEHRINGER,6853.44828000,5509.63000000,1343.81828000,19.607914513947,4
90297,2807250505,"GUITARRA G2622T STRML CB DC VWT GRETSCH",FENDER,GRETSCH,9562.77586000,8217.66500000,1345.11086000,14.066113016686,2
30933,IABEHX1832USB,"MEZCLADORA BEHRINGER MOD. X1832USB",INOVAUDIO,BEHRINGER,6896.55172000,5546.02000000,1350.53172000,19.582709951750,2
89172,000871,"BOCINA ALTAVOZ DIGIPRO 12 MOD. AVZ-09 VAMAV","MASSIVE ELECTRONICA HOME",VAMAV,4211.03448000,2857.75860000,1353.27588000,32.136423637168,1
29024,SLSR001,"SAXOR ALTO Eb LAQUEADO SILVERTONE",LEMUS,SILVERTONE,5937.54310000,4581.50000000,1356.04310000,22.838454848437,5
22037,IVRYBAS202,"SAXOFON ROY BENSON MOD. AS-202",GONHER,"ROY BENSON",10482.76724000,9124.63793000,1358.12931000,12.955828159741,1
89755,3001147,"BATERIA TAMA ''STAGESTAR'' DE 5 PZAS. COBRE BRILLANTE CON ATRILES, ASIENTO Y PLATILLOSVVV",VEERKAMP,TAMA,11680.18103000,10318.25000000,1361.93103000,11.660187684608,1
78440,IABEHNX6000,"AMPLIFICADOR BEHRINGER PODER NX6000",INOVAUDIO,BEHRINGER,8715.84483000,7353.79500000,1362.04983000,15.627284062146,2
87655,25K16BA,"ACORDEON TECLAS AZUL 2516 FARINELLI",LEMUS,FARINELLI,5982.78448000,4615.50000000,1367.28448000,22.853647571139,1
87957,ISSCCOMNEL6BEB,"GUITARRA SCHECTER ELECT. OMEN ELITE-6",GONHER,SCHECTER,10475.38793000,9104.13448500,1371.25344500,13.090240229414,2
89919,CMG-16XCV,"PIEZA MEZCLADORA ANALOGA 16 CANALES YAMAHA",YAMAHA,YAMAHA,8452.76724000,7079.25000000,1373.51724000,16.249320500632,1
8963,7320214,"VIOLIN 1/2 SKYLARK ARCO/BARB/EST. MOD. CV1418P",VEERKAMP,SKYLARK,2404.54310000,1029.73000000,1374.81310000,57.175648047232,1
88851,55-166,"BARRA DE LED ALIEN PRO 8X3W + 8 SALIDAS LÁSER 500MW ROJO","QUALITY LIGHTS","ALIEN PRO",4741.37931000,3364.13968000,1377.23963000,29.047235834840,5
90983,SLXD25_SM58-G58,"SHURE SLXD25/SM58 SISTEMA BODYPACK INALAMBRICO PORTATIL CON CAPSULA SM58",REPRESENTACIONES,SHURE,10978.34483000,9592.88000000,1385.46483000,12.619979163107,1
